48,1.38925029884219e+24,1.904367154703e+24,2.57358270928148e-26,2.41769783079716e-24
50,1.3760813415285e+24,1.91119920304786e+24,4.13758139543068e-26,3.03740039916715e-24
52,1.36594528487031e+24,1.9190682190427e+24,6.28391329990397e-26,3.6565474998143e-24
54,1.35376446452863e+24,1.92934004503996e+24,9.4816374039776e-26,4.42866002614138e-24
56,1.33565417746174e+24,1.94394948523966e+24,1.45813962044376e-25,5.53612655477871e-24
58,1.32609080860343e+24,1.95698671966358e+24,2.03366370125923e-25,6.30947666345678e-24
60,1.31530300672498e+24,1.97331441681415e+24,2.84844044194453e-25,7.31472154879493e-24
62,1.30763345073914e+24,1.98911418345108e+24,3.83681035851093e-25,8.23332214573944e-24
64,1.2975345467804e+24,2.00912146826329e+24,5.17673431595045e-25,9.34119517905977e-24
66,1.2878266064669e+24,2.03100549750297e+24,6.86896678769404e-25,1.04951800412127e-23
68,1.27517188131263e+24,2.06104496886041e+24,9.3362088314156e-25,1.21519069943266e-23
70,1.26636934808756e+24,2.0870941646591e+24,1.20084696152375e-24,1.33981038037831e-23
72,1.26337682602249e+24,2.10961856681345e+24,1.48408551518097e-24,1.42912965202084e-23
74,1.25501536838766e+24,2.13830157499184e+24,1.86414885474067e-24,1.55496684174079e-23
76,1.24313731012268e+24,2.16743242567741e+24,2.32096334146744e-24,1.67881216159994e-23
78,1.23547572115815e+24,2.19866620909108e+24,2.85432475940209e-24,1.80517635850333e-23
80,1.22809141036821e+24,2.23100358271158e+24,3.47682868768829e-24,1.9305848205219e-23
82,1.21449674107559e+24,2.2783399104027e+24,4.37003949247825e-24,2.14023426008353e-23
84,1.20787898513704e+24,2.31304338502943e+24,5.22258346742498e-24,2.26286643078497e-23
86,1.20541029514723e+24,2.34123203706115e+24,6.08137556984537e-24,2.34077510171991e-23
88,1.19909028955994e+24,2.37691342110217e+24,7.16604251641871e-24,2.45678919530365e-23
90,1.19297955125232e+24,2.41304102381507e+24,8.38715618826262e-24,2.56923773976688e-23
92,1.18693107596648e+24,2.44889425911253e+24,9.7204413628039e-24,2.6661030669364e-23
94,1.18120427454735e+24,2.48556517545103e+24,1.12403683484532e-23,2.77096622302869e-23
96,1.17565298125002e+24,2.52239166723035e+24,1.29249855143614e-23,2.87160841267907e-23
98,1.17154500820364e+24,2.54957382430043e+24,1.45458489874557e-23,2.92610512327095e-23
100,1.16625160337496e+24,2.58634591122515e+24,1.6563815807392e-23,3.01833452206848e-23
102,1.16111125350717e+24,2.62305830152527e+24,1.87724773147353e-23,3.1061518272359e-23
104,1.14995944536794e+24,2.6851514563985e+24,2.2012602148506e-23,3.31113583215034e-23
106,1.14532214925185e+24,2.72163118490234e+24,2.46957136667229e-23,3.38807626675048e-23
108,1.1408039947538e+24,2.75782823221323e+24,2.7596995057218e-23,3.46048578696779e-23
110,1.14114482831738e+24,2.78278665146363e+24,3.02923169996686e-23,3.47440274607622e-23
112,1.13669513950248e+24,2.81832304856189e+24,3.36221229202751e-23,3.53898822191e-23
114,1.13235144851518e+24,2.8534843876607e+24,3.71923114164362e-23,3.59938762312784e-23
116,1.12677385548577e+24,2.88529903899908e+24,4.08817570646853e-23,3.64587089443718e-23
118,1.12268702345719e+24,2.91961134000565e+24,4.49431771859896e-23,3.69835813278537e-23
120,1.11868791049994e+24,2.95348395177162e+24,4.92651084888782e-23,3.74703650562197e-23
122,1.11477216283835e+24,2.98690154758804e+24,5.38539019098156e-23,3.79204259521897e-23
124,1.11069840812191e+24,3.01435545685659e+24,5.84567529480401e-23,3.81727578371577e-23
126,1.10692084202434e+24,3.04692857431764e+24,6.35887054010541e-23,3.856012123359e-23
128,1.10321745408526e+24,3.07902178556109e+24,6.90052783775024e-23,3.89148269969255e-23
130,1.10063496942225e+24,3.10336530674975e+24,7.4153655811044e-23,3.89433049624107e-23
132,1.09702007834233e+24,3.13458284500633e+24,8.01362435418061e-23,3.92461749614202e-23
134,1.09347244219134e+24,3.16531625933151e+24,8.64190082094801e-23,3.95203564595203e-23
136,1.0899890446999e+24,3.19556586610418e+24,9.30064928667614e-23,3.97671829590797e-23
138,1.08460728017361e+24,3.25367726580288e+24,1.02208905326619e-22,4.087677506047e-23
140,1.08131356910478e+24,3.28252062553275e+24,1.09497572738923e-22,4.10450082483684e-23
142,1.07807209247523e+24,3.3108870669053e+24,1.17102680125133e-22,4.11904609786629e-23
144,1.07488083802144e+24,3.33878309406433e+24,1.25027748135662e-22,4.13143386182354e-23
146,1.07169685222085e+24,3.36049659376677e+24,1.32873256120417e-22,4.13109385499822e-23
148,1.06859570593354e+24,3.3876067132151e+24,1.41437918073481e-22,4.1399748358656e-23
150,1.06553998329809e+24,3.41426642546977e+24,1.50331751491266e-22,4.14701192738317e-23
152,1.06252809052986e+24,3.44048418667785e+24,1.59557390235078e-22,4.15230780908423e-23
154,1.05883040667859e+24,3.46724191886733e+24,1.69301735419144e-22,4.16105585958078e-23
156,1.05592622895528e+24,3.49258043454489e+24,1.79201808985582e-22,4.16296305050775e-23
158,1.05306057697515e+24,3.51750390156959e+24,1.89440323327371e-22,4.16341635618543e-23
